recording id,timestamp,start_secs,what,Night Recording,Seconds after dusk,Seconds before dawn
258279,2019-03-04T17:07:00.000Z,19.4,more pork - classic,True,,-1799
209703,2018-12-12T11:03:01.000Z,17.3,more pork - classic,True,,-19078
259891,2019-03-07T07:40:00.000Z,37.8,more pork - classic,True,1200,
245054,2019-02-09T13:54:03.000Z,20.9,more pork - classic,True,,-11936
232668,2019-01-25T08:47:00.000Z,20.1,more pork - classic,True,2400,
197295,2018-11-17T15:58:01.000Z,22.6,more pork - classic,True,,-1798
166134,2018-08-04T16:02:02.000Z,16.0,more pork - classic,True,,-9897
163398,2018-07-07T08:42:00.000Z,44.4,more pork - classic,True,10800,
193376,2018-11-07T15:46:00.000Z,2.9,more pork - classic,True,,-2999
211875,2018-12-17T10:07:01.000Z,15.6,more pork - classic,True,7201,
165918,2018-08-02T18:19:00.000Z,51.4,more pork - classic,True,,-1799
206167,2018-12-06T13:58:03.000Z,44.1,more pork - classic,True,,-8576
187843,2018-10-23T16:43:00.000Z,40.3,more pork - classic,True,,-599
257743,2019-03-03T07:36:00.000Z,38.6,more pork - classic,True,600,
299254,2019-05-08T15:54:02.000Z,22.3,more pork - classic,True,,-9777
198916,2018-11-22T15:35:00.000Z,19.1,more pork - classic,True,,-2999
319256,2019-06-11T18:32:01.000Z,36.2,more pork - classic,True,,-1798
214071,2018-12-21T15:54:00.000Z,44.1,more pork - classic,True,,-1799
226041,2019-01-12T16:12:00.000Z,55.7,more pork - classic,True,,-1799
247524,2019-02-14T16:48:00.000Z,58.5,more pork - classic,True,,-1799
202333,2018-11-29T12:52:03.000Z,27.1,more pork - classic,True,,-12596
246439,2019-02-12T08:50:00.000Z,2.1,more pork - classic,True,3600,
249475,2019-02-16T07:56:00.000Z,60.1,more pork - classic,True,600,
184379,2018-10-13T14:02:01.000Z,44.2,more pork - classic,True,,-11098
249578,2019-02-16T13:46:02.000Z,57.9,more pork - classic,True,,-12897
196137,2018-11-14T15:50:00.000Z,29.7,more pork - classic,True,,-2399
206172,2018-12-06T15:41:00.000Z,43.4,more pork - classic,True,,-2399
191867,2018-11-01T16:33:00.000Z,60.2,more pork - classic,True,,-599
240632,2019-02-02T16:45:00.000Z,18.8,more pork - classic,True,,-1199
223062,2019-01-06T09:03:00.000Z,0.8,more pork - classic,True,3000,
195468,2018-11-12T14:33:06.000Z,42.1,more pork - classic,True,,-7133
209218,2018-12-11T09:02:00.000Z,17.4,more pork - classic,True,3600,
166198,2018-08-05T06:33:00.000Z,30.5,more pork - classic,True,1800,
165388,2018-07-28T18:23:00.000Z,1.3,more pork - classic,True,,-1799
251299,2019-02-20T16:45:00.000Z,47.2,more pork - classic,True,,-2399
198919,2018-11-22T16:05:00.000Z,5.7,more pork - classic,True,,-1199
203955,2018-12-02T13:55:04.000Z,29.0,more pork - classic,True,,-8755
265402,2019-03-18T10:04:01.000Z,40.0,more pork - classic,True,10801,
234203,2019-01-28T10:05:00.000Z,51.6,more pork - classic,True,7200,
319256,2019-06-11T18:32:01.000Z,27.5,more pork - classic,True,,-1798
226042,2019-01-12T16:22:01.000Z,27.9,more pork - classic,True,,-1198
164870,2018-07-23T14:53:02.000Z,54.1,more pork - classic,True,,-14637
275689,2019-04-06T12:35:01.000Z,32.0,more pork - classic,True,,-27178
211221,2018-12-16T14:06:03.000Z,27.5,more pork - classic,True,,-8156
206172,2018-12-06T15:41:00.000Z,32.5,more pork - classic,True,,-2399
167404,2018-08-18T18:11:00.000Z,29.2,more pork - classic,True,,-1199
245591,2019-02-10T12:53:03.000Z,33.3,more pork - classic,True,,-15656
193554,2018-11-08T09:29:00.000Z,13.8,more pork - classic,True,7200,
280967,2019-04-18T06:38:00.000Z,50.7,more pork - classic,True,1200,
265402,2019-03-18T10:04:01.000Z,46.6,more pork - classic,True,10801,
186506,2018-10-19T16:29:00.000Z,46.5,more pork - classic,True,,-1799
319256,2019-06-11T18:32:01.000Z,40.4,more pork - classic,True,,-1798
208384,2018-12-09T13:01:03.000Z,26.3,more pork - classic,True,,-11996
198028,2018-11-20T08:12:01.000Z,53.6,more pork - classic,True,1801,
275689,2019-04-06T12:35:01.000Z,21.8,more pork - classic,True,,-27178
177191,2018-09-26T07:17:00.000Z,58.2,more pork - classic,True,1800,
242974,2019-02-05T12:58:03.000Z,6.0,more pork - classic,True,,-14996
165856,2018-08-02T06:41:00.000Z,7.1,more pork - classic,True,2400,
203451,2018-12-01T16:02:00.000Z,21.2,more pork - classic,True,,-1199
200982,2018-11-26T15:53:00.000Z,16.2,more pork - classic,True,,-1799
204964,2018-12-04T08:26:00.000Z,40.3,more pork - classic,True,1800,
302185,2019-05-13T14:49:06.000Z,9.5,more pork - classic,True,,-13913
218113,2018-12-27T15:12:04.000Z,43.2,more pork - classic,True,,-4555
249477,2019-02-16T08:16:00.000Z,13.4,more pork - classic,True,1800,
242974,2019-02-05T12:58:03.000Z,46.0,more pork - classic,True,,-14996
247524,2019-02-14T16:48:00.000Z,43.1,more pork - classic,True,,-1799
195468,2018-11-12T14:33:06.000Z,49.5,more pork - classic,True,,-7133
246078,2019-02-11T12:51:02.000Z,10.6,more pork - classic,True,,-15837
211126,2018-12-16T10:06:01.000Z,18.0,more pork - classic,True,7201,
204969,2018-12-04T10:56:01.000Z,1.0,more pork - classic,True,10801,
259446,2019-03-06T08:01:00.000Z,2.3,more pork - classic,True,2400,
234198,2019-01-28T08:25:00.000Z,19.4,more pork - classic,True,1200,
198919,2018-11-22T16:05:00.000Z,58.3,more pork - classic,True,,-1199
247522,2019-02-14T16:28:01.000Z,0.7,more pork - classic,True,,-2998
279158,2019-04-14T17:26:00.000Z,9.1,more pork - classic,True,,-2999
264617,2019-03-16T15:07:05.000Z,10.6,more pork - classic,True,,-9714
173356,2018-09-14T06:57:00.000Z,38.2,more pork - classic,True,1200,
279682,2019-04-15T12:22:03.000Z,20.7,more pork - classic,True,,-21236
164136,2018-07-15T12:47:02.000Z,3.9,more pork - classic,True,,-22497
200864,2018-11-26T11:49:00.000Z,10.1,more pork - classic,True,,-16439
232668,2019-01-25T08:47:00.000Z,14.2,more pork - classic,True,2400,
219181,2018-12-29T09:02:00.000Z,7.7,more pork - classic,True,3000,
200860,2018-11-26T08:39:00.000Z,15.0,more pork - classic,True,3000,
253024,2019-02-23T08:07:00.000Z,47.7,more pork - classic,True,1800,
249664,2019-02-16T16:41:00.000Z,5.7,more pork - classic,True,,-2399
197915,2018-11-19T15:57:00.000Z,51.6,more pork - classic,True,,-1799
201954,2018-11-28T16:12:00.000Z,49.3,more pork - classic,True,,-599
200448,2018-11-25T15:33:00.000Z,36.2,more pork - classic,True,,-2999
163409,2018-07-07T13:42:02.000Z,18.5,more pork - classic,True,,-19377
165918,2018-08-02T18:19:00.000Z,33.0,more pork - classic,True,,-1799
279682,2019-04-15T12:22:03.000Z,2.6,more pork - classic,True,,-21236
206172,2018-12-06T15:41:00.000Z,49.7,more pork - classic,True,,-2399
177214,2018-09-26T14:47:03.000Z,46.6,more pork - classic,True,,-9956
199357,2018-11-23T15:54:00.000Z,56.1,more pork - classic,True,,-1799
195470,2018-11-12T15:42:00.000Z,11.1,more pork - classic,True,,-2999
198919,2018-11-22T16:05:00.000Z,17.3,more pork - classic,True,,-1199
164136,2018-07-15T12:47:02.000Z,19.8,more pork - classic,True,,-22497
199356,2018-11-23T15:44:00.000Z,28.4,more pork - classic,True,,-2399
277994,2019-04-12T07:26:00.000Z,53.4,more pork - classic,True,3600,
186506,2018-10-19T16:29:00.000Z,27.9,more pork - classic,True,,-1799
201804,2018-11-28T10:51:02.000Z,19.5,more pork - classic,True,10802,
182062,2018-10-06T16:47:00.000Z,37.5,more pork - classic,True,,-1799
252819,2019-02-22T17:17:00.000Z,38.7,more pork - classic,True,,-599
198919,2018-11-22T16:05:00.000Z,27.6,more pork - classic,True,,-1199
167214,2018-08-16T16:12:06.000Z,24.9,more pork - classic,True,,-8453
246078,2019-02-11T12:51:02.000Z,28.2,more pork - classic,True,,-15837
249477,2019-02-16T08:16:00.000Z,29.6,more pork - classic,True,1800,
175523,2018-09-18T16:45:00.000Z,34.9,more pork - classic,True,,-3599
197915,2018-11-19T15:57:00.000Z,5.9,more pork - classic,True,,-1799
209344,2018-12-11T15:41:00.000Z,28.5,more pork - classic,True,,-2399
202338,2018-11-29T15:42:00.000Z,59.4,more pork - classic,True,,-2399
201448,2018-11-27T15:33:00.000Z,35.5,more pork - classic,True,,-2999
246434,2019-02-12T08:00:00.000Z,59.0,more pork - classic,True,600,
201334,2018-11-27T08:50:00.000Z,19.7,more pork - classic,True,3600,
169079,2018-09-01T17:51:00.000Z,34.3,more pork - classic,True,,-1199
209703,2018-12-12T11:03:01.000Z,56.3,more pork - classic,True,,-19078
202173,2018-11-29T08:12:00.000Z,39.5,more pork - classic,True,1200,
214637,2018-12-22T14:10:02.000Z,5.5,more pork - classic,True,,-8097
211875,2018-12-17T10:07:01.000Z,22.5,more pork - classic,True,7201,
279682,2019-04-15T12:22:03.000Z,16.3,more pork - classic,True,,-21236
211126,2018-12-16T10:06:01.000Z,36.0,more pork - classic,True,7201,
164151,2018-07-15T18:12:00.000Z,49.4,more pork - classic,True,,-2999
244613,2019-02-08T16:52:00.000Z,41.6,more pork - classic,True,,-1199
247042,2019-02-13T16:47:00.000Z,22.9,more pork - classic,True,,-1799
176436,2018-09-23T08:44:01.000Z,32.2,more pork - classic,True,7201,
238013,2019-01-29T08:14:00.000Z,30.6,more pork - classic,True,600,
259446,2019-03-06T08:01:00.000Z,13.1,more pork - classic,True,2400,
226042,2019-01-12T16:22:01.000Z,52.7,more pork - classic,True,,-1198
166675,2018-08-10T06:47:00.000Z,0.7,more pork - classic,True,2400,
210530,2018-12-14T13:05:03.000Z,42.9,more pork - classic,True,,-11816
202672,2018-11-30T08:53:00.000Z,11.7,more pork - classic,True,3600,
164870,2018-07-23T14:53:02.000Z,20.4,more pork - classic,True,,-14637
197529,2018-11-18T12:40:02.000Z,39.9,more pork - classic,True,,-13617
163398,2018-07-07T08:42:00.000Z,55.3,more pork - classic,True,10800,
234203,2019-01-28T10:05:00.000Z,11.2,more pork - classic,True,7200,
168003,2018-08-24T17:22:00.000Z,6.4,more pork - classic,True,,-3599
201448,2018-11-27T15:33:00.000Z,45.8,more pork - classic,True,,-2999
208384,2018-12-09T13:01:03.000Z,9.4,more pork - classic,True,,-11996
203260,2018-12-01T08:34:00.000Z,20.9,more pork - classic,True,2400,
249477,2019-02-16T08:16:00.000Z,43.8,more pork - classic,True,1800,
275689,2019-04-06T12:35:01.000Z,26.2,more pork - classic,True,,-27178
302185,2019-05-13T14:49:06.000Z,44.8,more pork - classic,True,,-13913
195102,2018-11-11T14:32:04.000Z,44.9,more pork - classic,True,,-7255
249052,2019-02-15T07:57:01.000Z,4.0,more pork - classic,True,601,
197294,2018-11-17T15:48:00.000Z,40.3,more pork - classic,True,,-2399
219181,2018-12-29T09:02:00.000Z,53.1,more pork - classic,True,3000,
291694,2019-04-27T18:17:01.000Z,41.7,more pork - classic,True,,-598
163964,2018-07-13T18:03:00.000Z,20.7,more pork - classic,True,,-3599
203955,2018-12-02T13:55:04.000Z,9.2,more pork - classic,True,,-8755
244613,2019-02-08T16:52:00.000Z,46.1,more pork - classic,True,,-1199
197523,2018-11-18T08:20:00.000Z,38.7,more pork - classic,True,2400,
209703,2018-12-12T11:03:01.000Z,30.0,more pork - classic,True,,-19078
218644,2018-12-28T08:42:01.000Z,51.0,more pork - classic,True,1801,
166430,2018-08-07T17:54:00.000Z,11.5,more pork - classic,True,,-2999
204470,2018-12-03T15:41:00.000Z,6.1,more pork - classic,True,,-2399
193554,2018-11-08T09:29:00.000Z,37.4,more pork - classic,True,7200,
279788,2019-04-15T17:46:00.000Z,37.4,more pork - classic,True,,-1799
162118,2018-06-21T18:15:00.000Z,9.4,more pork - classic,True,,-2999
247524,2019-02-14T16:48:00.000Z,39.0,more pork - classic,True,,-1799
201334,2018-11-27T08:50:00.000Z,42.2,more pork - classic,True,3600,
166675,2018-08-10T06:47:00.000Z,33.1,more pork - classic,True,2400,
201805,2018-11-28T11:51:03.000Z,51.4,more pork - classic,True,,-16256
279042,2019-04-14T07:23:00.000Z,24.8,more pork - classic,True,3600,
257155,2019-03-01T15:29:03.000Z,58.0,more pork - classic,True,,-7496
197295,2018-11-17T15:58:01.000Z,7.7,more pork - classic,True,,-1798
259892,2019-03-07T07:50:01.000Z,33.2,more pork - classic,True,1801,
176246,2018-09-22T07:33:00.000Z,14.6,more pork - classic,True,3000,
195467,2018-11-12T13:33:05.000Z,57.8,more pork - classic,True,,-10734
177214,2018-09-26T14:47:03.000Z,43.2,more pork - classic,True,,-9956
169031,2018-09-01T12:26:04.000Z,14.8,more pork - classic,True,,-20695
257579,2019-03-02T16:27:05.000Z,47.6,more pork - classic,True,,-4074
176346,2018-09-22T17:29:01.000Z,25.4,more pork - classic,True,,-598
208384,2018-12-09T13:01:03.000Z,5.2,more pork - classic,True,,-11996
193554,2018-11-08T09:29:00.000Z,49.0,more pork - classic,True,7200,
204470,2018-12-03T15:41:00.000Z,34.1,more pork - classic,True,,-2399
302185,2019-05-13T14:49:06.000Z,14.9,more pork - classic,True,,-13913
279788,2019-04-15T17:46:00.000Z,32.0,more pork - classic,True,,-1799
253313,2019-02-23T16:58:00.000Z,8.6,more pork - classic,True,,-1799
196137,2018-11-14T15:50:00.000Z,16.5,more pork - classic,True,,-2399
204964,2018-12-04T08:26:00.000Z,30.5,more pork - classic,True,1800,
259446,2019-03-06T08:01:00.000Z,7.8,more pork - classic,True,2400,
302589,2019-05-14T06:28:00.000Z,5.6,more pork - classic,True,2400,
295860,2019-05-02T16:00:03.000Z,36.5,more pork - classic,True,,-9116
221376,2019-01-03T15:43:00.000Z,14.6,more pork - classic,True,,-2999
186680,2018-10-20T14:09:05.000Z,33.7,more pork - classic,True,,-10074
319027,2019-06-11T10:35:03.000Z,14.1,more pork - classic,True,18003,
222428,2019-01-05T08:23:00.000Z,40.2,more pork - classic,True,600,
210862,2018-12-15T14:05:04.000Z,17.6,more pork - classic,True,,-8215
168424,2018-08-28T06:53:00.000Z,17.5,more pork - classic,True,1800,
282153,2019-04-20T17:15:05.000Z,2.0,more pork - classic,True,,-3954
203772,2018-12-02T08:55:00.000Z,35.5,more pork - classic,True,3600,
219181,2018-12-29T09:02:00.000Z,47.0,more pork - classic,True,3000,
219633,2018-12-30T16:10:00.000Z,51.2,more pork - classic,True,,-1199
166198,2018-08-05T06:33:00.000Z,38.7,more pork - classic,True,1800,
258279,2019-03-04T17:07:00.000Z,15.1,more pork - classic,True,,-1799
195470,2018-11-12T15:42:00.000Z,5.7,more pork - classic,True,,-2999
201804,2018-11-28T10:51:02.000Z,37.5,more pork - classic,True,10802,
186926,2018-10-21T16:06:00.000Z,19.7,more pork - classic,True,,-2999
279158,2019-04-14T17:26:00.000Z,58.0,more pork - classic,True,,-2999
244613,2019-02-08T16:52:00.000Z,28.4,more pork - classic,True,,-1199
206172,2018-12-06T15:41:00.000Z,56.5,more pork - classic,True,,-2399
252119,2019-02-21T07:59:00.000Z,8.6,more pork - classic,True,1200,
302185,2019-05-13T14:49:06.000Z,27.9,more pork - classic,True,,-13913
165856,2018-08-02T06:41:00.000Z,48.1,more pork - classic,True,2400,
203772,2018-12-02T08:55:00.000Z,4.6,more pork - classic,True,3600,
197915,2018-11-19T15:57:00.000Z,19.2,more pork - classic,True,,-1799
168003,2018-08-24T17:22:00.000Z,12.8,more pork - classic,True,,-3599
170695,2018-09-08T15:32:03.000Z,38.6,more pork - classic,True,,-8936
279158,2019-04-14T17:26:00.000Z,3.4,more pork - classic,True,,-2999
247042,2019-02-13T16:47:00.000Z,2.8,more pork - classic,True,,-1799
208493,2018-12-09T15:31:00.000Z,3.5,more pork - classic,True,,-2999
247524,2019-02-14T16:48:00.000Z,34.0,more pork - classic,True,,-1799
195470,2018-11-12T15:42:00.000Z,24.3,more pork - classic,True,,-2999
234304,2019-01-28T16:39:00.000Z,58.9,more pork - classic,True,,-1199
245054,2019-02-09T13:54:03.000Z,26.8,more pork - classic,True,,-11936
242974,2019-02-05T12:58:03.000Z,13.2,more pork - classic,True,,-14996
195470,2018-11-12T15:42:00.000Z,42.1,more pork - classic,True,,-2999
234304,2019-01-28T16:39:00.000Z,52.0,more pork - classic,True,,-1199
163409,2018-07-07T13:42:02.000Z,51.3,more pork - classic,True,,-19377
265402,2019-03-18T10:04:01.000Z,25.2,more pork - classic,True,10801,
167214,2018-08-16T16:12:06.000Z,55.4,more pork - classic,True,,-8453
186684,2018-10-20T16:17:00.000Z,2.2,more pork - classic,True,,-2399
246609,2019-02-12T16:56:00.000Z,53.7,more pork - classic,True,,-1199
197295,2018-11-17T15:58:01.000Z,11.9,more pork - classic,True,,-1798
201334,2018-11-27T08:50:00.000Z,35.2,more pork - classic,True,3600,
167740,2018-08-22T06:47:00.000Z,50.2,more pork - classic,True,1800,
208383,2018-12-09T12:01:02.000Z,47.9,more pork - classic,True,,-15597
186680,2018-10-20T14:09:05.000Z,44.1,more pork - classic,True,,-10074
165388,2018-07-28T18:23:00.000Z,13.7,more pork - classic,True,,-1799
204969,2018-12-04T10:56:01.000Z,6.1,more pork - classic,True,10801,
203954,2018-12-02T12:55:03.000Z,31.1,more pork - classic,True,,-12356
227378,2019-01-15T10:12:00.000Z,36.6,more pork - classic,True,7200,
201448,2018-11-27T15:33:00.000Z,18.9,more pork - classic,True,,-2999
169276,2018-09-03T14:28:03.000Z,8.2,more pork - classic,True,,-13196
195782,2018-11-13T16:21:01.000Z,54.0,more pork - classic,True,,-598
184192,2018-10-13T08:02:00.000Z,28.2,more pork - classic,True,3600,
282153,2019-04-20T17:15:05.000Z,16.1,more pork - classic,True,,-3954
257155,2019-03-01T15:29:03.000Z,34.9,more pork - classic,True,,-7496
200981,2018-11-26T15:43:00.000Z,57.9,more pork - classic,True,,-2399
252819,2019-02-22T17:17:00.000Z,1.5,more pork - classic,True,,-599
206173,2018-12-06T15:51:00.000Z,40.0,more pork - classic,True,,-1799
197528,2018-11-18T11:40:02.000Z,3.0,more pork - classic,True,,-17217
299254,2019-05-08T15:54:02.000Z,12.1,more pork - classic,True,,-9777
196250,2018-11-15T08:07:00.000Z,29.1,more pork - classic,True,1800,
243569,2019-02-06T14:57:03.000Z,26.8,more pork - classic,True,,-7976
167879,2018-08-23T06:58:00.000Z,2.1,more pork - classic,True,2400,
254030,2019-02-24T17:19:00.000Z,3.7,more pork - classic,True,,-599
205434,2018-12-05T16:11:00.000Z,31.0,more pork - classic,True,,-599
203772,2018-12-02T08:55:00.000Z,29.4,more pork - classic,True,3600,
244613,2019-02-08T16:52:00.000Z,10.2,more pork - classic,True,,-1199
233472,2019-01-26T16:17:01.000Z,1.7,more pork - classic,True,,-2398
203955,2018-12-02T13:55:04.000Z,21.8,more pork - classic,True,,-8755
186926,2018-10-21T16:06:00.000Z,5.2,more pork - classic,True,,-2999
197295,2018-11-17T15:58:01.000Z,21.9,more pork - classic,True,,-1798
245587,2019-02-10T08:53:00.000Z,39.2,more pork - classic,True,3600,
218644,2018-12-28T08:42:01.000Z,22.8,more pork - classic,True,1801,
197523,2018-11-18T08:20:00.000Z,23.1,more pork - classic,True,2400,
209344,2018-12-11T15:41:00.000Z,22.3,more pork - classic,True,,-2399
246895,2019-02-13T08:39:00.000Z,1.1,more pork - classic,True,3000,
209703,2018-12-12T11:03:01.000Z,3.8,more pork - classic,True,,-19078
242974,2019-02-05T12:58:03.000Z,33.5,more pork - classic,True,,-14996
247042,2019-02-13T16:47:00.000Z,18.6,more pork - classic,True,,-1799
200981,2018-11-26T15:43:00.000Z,46.4,more pork - classic,True,,-2399
279158,2019-04-14T17:26:00.000Z,15.2,more pork - classic,True,,-2999
204466,2018-12-03T13:55:03.000Z,4.0,more pork - classic,True,,-8756
197529,2018-11-18T12:40:02.000Z,46.6,more pork - classic,True,,-13617
167879,2018-08-23T06:58:00.000Z,11.2,more pork - classic,True,2400,
168425,2018-08-28T07:03:00.000Z,55.1,more pork - classic,True,2400,
197915,2018-11-19T15:57:00.000Z,57.1,more pork - classic,True,,-1799
206167,2018-12-06T13:58:03.000Z,29.8,more pork - classic,True,,-8576
229626,2019-01-19T13:10:03.000Z,38.6,more pork - classic,True,,-13136
195400,2018-11-12T08:23:00.000Z,22.5,more pork - classic,True,3000,
279158,2019-04-14T17:26:00.000Z,52.5,more pork - classic,True,,-2999
202672,2018-11-30T08:53:00.000Z,17.2,more pork - classic,True,3600,
299254,2019-05-08T15:54:02.000Z,17.4,more pork - classic,True,,-9777
279788,2019-04-15T17:46:00.000Z,42.5,more pork - classic,True,,-1799
198919,2018-11-22T16:05:00.000Z,3.3,more pork - classic,True,,-1199
163398,2018-07-07T08:42:00.000Z,12.9,more pork - classic,True,10800,
232668,2019-01-25T08:47:00.000Z,54.4,more pork - classic,True,2400,
190423,2018-10-29T15:46:01.000Z,51.5,more pork - classic,True,,-3598
250275,2019-02-18T07:53:00.000Z,46.2,more pork - classic,True,600,
251299,2019-02-20T16:45:00.000Z,54.1,more pork - classic,True,,-2399
216051,2018-12-24T16:16:01.000Z,16.8,more pork - classic,True,,-598
214637,2018-12-22T14:10:02.000Z,37.5,more pork - classic,True,,-8097
226042,2019-01-12T16:22:01.000Z,36.2,more pork - classic,True,,-1198
204466,2018-12-03T13:55:03.000Z,55.2,more pork - classic,True,,-8756
170695,2018-09-08T15:32:03.000Z,44.0,more pork - classic,True,,-8936
250403,2019-02-18T17:03:01.000Z,24.1,more pork - classic,True,,-1198
232668,2019-01-25T08:47:00.000Z,60.7,more pork - classic,True,2400,
163409,2018-07-07T13:42:02.000Z,5.8,more pork - classic,True,,-19377
219633,2018-12-30T16:10:00.000Z,43.7,more pork - classic,True,,-1199
204307,2018-12-03T10:55:02.000Z,44.7,more pork - classic,True,10802,
195467,2018-11-12T13:33:05.000Z,5.0,more pork - classic,True,,-10734
245054,2019-02-09T13:54:03.000Z,57.4,more pork - classic,True,,-11936
245587,2019-02-10T08:53:00.000Z,24.9,more pork - classic,True,3600,
259115,2019-03-05T07:43:01.000Z,2.7,more pork - classic,True,1201,
251219,2019-02-20T08:31:00.000Z,42.0,more pork - classic,True,3000,
167404,2018-08-18T18:11:00.000Z,10.4,more pork - classic,True,,-1199
204964,2018-12-04T08:26:00.000Z,55.4,more pork - classic,True,1800,
319256,2019-06-11T18:32:01.000Z,22.4,more pork - classic,True,,-1798
299254,2019-05-08T15:54:02.000Z,7.2,more pork - classic,True,,-9777
176436,2018-09-23T08:44:01.000Z,30.1,more pork - classic,True,7201,
213563,2018-12-20T11:09:00.000Z,19.7,more pork - classic,True,,-18899
249664,2019-02-16T16:41:00.000Z,34.7,more pork - classic,True,,-2399
169276,2018-09-03T14:28:03.000Z,39.4,more pork - classic,True,,-13196
243569,2019-02-06T14:57:03.000Z,48.9,more pork - classic,True,,-7976
246434,2019-02-12T08:00:00.000Z,29.3,more pork - classic,True,600,
163398,2018-07-07T08:42:00.000Z,13.7,more pork - classic,True,10800,
253024,2019-02-23T08:07:00.000Z,37.5,more pork - classic,True,1800,
168425,2018-08-28T07:03:00.000Z,4.9,more pork - classic,True,2400,
247042,2019-02-13T16:47:00.000Z,44.9,more pork - classic,True,,-1799
168425,2018-08-28T07:03:00.000Z,22.9,more pork - classic,True,2400,
264617,2019-03-16T15:07:05.000Z,26.7,more pork - classic,True,,-9714
193555,2018-11-08T10:29:00.000Z,17.6,more pork - classic,True,10800,
219904,2018-12-31T08:23:00.000Z,12.9,more pork - classic,True,600,
200860,2018-11-26T08:39:00.000Z,42.9,more pork - classic,True,3000,
245045,2019-02-09T08:14:00.000Z,14.3,more pork - classic,True,1200,
319256,2019-06-11T18:32:01.000Z,13.0,more pork - classic,True,,-1798
206167,2018-12-06T13:58:03.000Z,44.6,more pork - classic,True,,-8576
245591,2019-02-10T12:53:03.000Z,19.7,more pork - classic,True,,-15656
165856,2018-08-02T06:41:00.000Z,43.3,more pork - classic,True,2400,
175523,2018-09-18T16:45:00.000Z,23.1,more pork - classic,True,,-3599
189839,2018-10-28T16:07:00.000Z,8.5,more pork - classic,True,,-2399
234304,2019-01-28T16:39:00.000Z,47.6,more pork - classic,True,,-1199
164136,2018-07-15T12:47:02.000Z,48.0,more pork - classic,True,,-22497
214909,2018-12-22T15:45:00.000Z,29.5,more pork - classic,True,,-2399
169839,2018-09-06T14:30:03.000Z,32.2,more pork - classic,True,,-12836
176346,2018-09-22T17:29:01.000Z,23.3,more pork - classic,True,,-598
257162,2019-03-01T17:24:00.000Z,54.4,more pork - classic,True,,-599
165856,2018-08-02T06:41:00.000Z,17.7,more pork - classic,True,2400,
168003,2018-08-24T17:22:00.000Z,30.2,more pork - classic,True,,-3599
200860,2018-11-26T08:39:00.000Z,30.8,more pork - classic,True,3000,
208383,2018-12-09T12:01:02.000Z,3.7,more pork - classic,True,,-15597
208383,2018-12-09T12:01:02.000Z,45.1,more pork - classic,True,,-15597
189839,2018-10-28T16:07:00.000Z,13.1,more pork - classic,True,,-2399
249475,2019-02-16T07:56:00.000Z,36.1,more pork - classic,True,600,
164330,2018-07-17T18:41:01.000Z,30.1,more pork - classic,True,,-1198
166430,2018-08-07T17:54:00.000Z,29.0,more pork - classic,True,,-2999
198919,2018-11-22T16:05:00.000Z,23.2,more pork - classic,True,,-1199
208384,2018-12-09T13:01:03.000Z,45.8,more pork - classic,True,,-11996
198916,2018-11-22T15:35:00.000Z,60.4,more pork - classic,True,,-2999
163398,2018-07-07T08:42:00.000Z,5.4,more pork - classic,True,10800,
279577,2019-04-15T08:22:01.000Z,14.5,more pork - classic,True,7201,
173917,2018-09-14T16:51:00.000Z,6.4,more pork - classic,True,,-3599
245045,2019-02-09T08:14:00.000Z,27.4,more pork - classic,True,1200,
176246,2018-09-22T07:33:00.000Z,14.9,more pork - classic,True,3000,
167214,2018-08-16T16:12:06.000Z,3.7,more pork - classic,True,,-8453
208383,2018-12-09T12:01:02.000Z,21.5,more pork - classic,True,,-15597
201448,2018-11-27T15:33:00.000Z,29.1,more pork - classic,True,,-2999
223066,2019-01-06T12:13:01.000Z,3.8,more pork - classic,True,,-15778
169005,2018-09-01T06:26:01.000Z,26.3,more pork - classic,True,1,
197523,2018-11-18T08:20:00.000Z,12.8,more pork - classic,True,2400,
229626,2019-01-19T13:10:03.000Z,25.8,more pork - classic,True,,-13136
182255,2018-10-07T16:36:00.000Z,21.4,more pork - classic,True,,-2399
238885,2019-01-31T08:52:00.000Z,8.8,more pork - classic,True,3000,
202338,2018-11-29T15:42:00.000Z,29.0,more pork - classic,True,,-2399
267201,2019-03-21T10:59:03.000Z,53.9,more pork - classic,True,14403,
173356,2018-09-14T06:57:00.000Z,24.1,more pork - classic,True,1200,
177217,2018-09-26T16:43:01.000Z,1.4,more pork - classic,True,,-2998
257579,2019-03-02T16:27:05.000Z,32.7,more pork - classic,True,,-4074
219181,2018-12-29T09:02:00.000Z,35.0,more pork - classic,True,3000,
246609,2019-02-12T16:56:00.000Z,13.8,more pork - classic,True,,-1199
246434,2019-02-12T08:00:00.000Z,53.0,more pork - classic,True,600,
177973,2018-09-30T08:50:00.000Z,16.7,more pork - classic,True,7200,
201334,2018-11-27T08:50:00.000Z,55.3,more pork - classic,True,3600,
243945,2019-02-07T08:06:00.000Z,53.7,more pork - classic,True,600,
203772,2018-12-02T08:55:00.000Z,58.1,more pork - classic,True,3600,
203955,2018-12-02T13:55:04.000Z,40.2,more pork - classic,True,,-8755
195102,2018-11-11T14:32:04.000Z,4.1,more pork - classic,True,,-7255
219633,2018-12-30T16:10:00.000Z,30.8,more pork - classic,True,,-1199
193554,2018-11-08T09:29:00.000Z,32.8,more pork - classic,True,7200,
